EJERCICIO;CENTRO GESTOR;SECCION;SERVICIO;FUNCIONAL;ECONOMICA;CAPITULO;FINANCIACION;DESCRIPCION;IMPORTE
2021;1300010000;1300;01;71E;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093
2021;1300010000;1300;01;71E;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);138118
2021;1300010000;1300;01;71E;12100;1;0101;COMPLEMENTO DE DESTINO;322595
2021;1300010000;1300;01;71E;12101;1;0101;COMPLEMENTO ESPECIFICO;559109
2021;1300010000;1300;01;71E;13000;1;0101;SALARIOS GRUPO I;50285
2021;1300010000;1300;01;71E;13001;1;0101;SALARIOS GRUPO II;28451
2021;1300010000;1300;01;71E;13003;1;0101;SALARIOS GRUPO IV;26014
2021;1300010000;1300;01;71E;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);46783
2021;1300010000;1300;01;71E;13100;1;0101;COMPLEMENTO DE CATEGORIA;49180
2021;1300010000;1300;01;71E;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;25270
2021;1300010000;1300;01;71E;13102;1;0101;COMPLEMENTO DE CONVENIO;39134
2021;1300010000;1300;01;71E;15000;1;0101;PERSONAL FUNCIONARIO;25547
2021;1300010000;1300;01;71E;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);1904
2021;1300010000;1300;01;71E;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);459812
2021;1300010000;1300;01;71E;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;787500
2021;1300010000;1300;01;71E;22609;2;0101;OTROS;50000
2021;1300010000;1300;01;71E;60909;6;0101;OTRO INMOVILIZADO INMATERIAL;120000
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;45000
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;315000
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;953687
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;180000
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;180000
2021;1300010000;1300;01;71E;61909;6;0101;OTRO INMOVILIZADO INMATERIAL;135000
2021;1300010000;1300;01;71E;74200;7;0101;APOYO A LA AGRICULTURA Y LA PESCA;300000
2021;1300010000;1300;01;71E;74200;7;0101;APOYO A LA AGRICULTURA Y LA PESCA;200000
2021;1300010000;1300;01;71E;77101;7;0101;FOMENTO DEL ASOCIACIONISMO AGRARIO;3000000
2021;1300010000;1300;01;71E;77102;7;0101;APOYO A LA TRANSFORMACION Y COMERCIALIZACION AGROALIMENTARIA;200000
2021;1300010000;1300;01;71F;10000;1;0101;RETRIBUCIONES DINERARIAS;127026
2021;1300010000;1300;01;71F;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);573412
2021;1300010000;1300;01;71F;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);588264
2021;1300010000;1300;01;71F;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);118001
2021;1300010000;1300;01;71F;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);18186
2021;1300010000;1300;01;71F;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);229188
2021;1300010000;1300;01;71F;12100;1;0101;COMPLEMENTO DE DESTINO;883925
2021;1300010000;1300;01;71F;12101;1;0101;COMPLEMENTO ESPECIFICO;1595532
2021;1300010000;1300;01;71F;13000;1;0101;SALARIOS GRUPO I;117331
2021;1300010000;1300;01;71F;13001;1;0101;SALARIOS GRUPO II;611692
2021;1300010000;1300;01;71F;13002;1;0101;SALARIOS GRUPO III;95442
2021;1300010000;1300;01;71F;13003;1;0101;SALARIOS GRUPO IV;147410
2021;1300010000;1300;01;71F;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);164535
2021;1300010000;1300;01;71F;13100;1;0101;COMPLEMENTO DE CATEGORIA;461509
2021;1300010000;1300;01;71F;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;237012
2021;1300010000;1300;01;71F;13102;1;0101;COMPLEMENTO DE CONVENIO;372613
2021;1300010000;1300;01;71F;15000;1;0101;PERSONAL FUNCIONARIO;62832
2021;1300010000;1300;01;71F;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);18083
2021;1300010000;1300;01;71F;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1540534
2021;1300010000;1300;01;71F;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);26443
2021;1300010000;1300;01;71F;22609;2;0101;OTROS;5171174
2021;1300010000;1300;01;71F;22709;2;0101;OTROS;1381874
2021;1300010000;1300;01;71F;34200;3;0101;INTERESES DE DEMORA;250000
2021;1300010000;1300;01;71F;47000;4;0101;A EMPRESAS PRIVADAS;105000
2021;1300010000;1300;01;71F;64902;6;0101;PROPIEDAD INTELECTUAL;238804
2021;1300010000;1300;01;71F;64905;6;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;1680858
2021;1300010000;1300;01;71F;64909;6;0101;OTRO INMOVILIZADO INMATERIAL;66599
2021;1300010000;1300;01;71F;77400;7;0101;MEJORA DE LA RENTA AGRARIA DE EMPRESAS;100000
2021;1300010000;1300;01;71H;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);47784
2021;1300010000;1300;01;71H;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);98044
2021;1300010000;1300;01;71H;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);10727
2021;1300010000;1300;01;71H;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093
2021;1300010000;1300;01;71H;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);47870
2021;1300010000;1300;01;71H;12100;1;0101;COMPLEMENTO DE DESTINO;106697
2021;1300010000;1300;01;71H;12101;1;0101;COMPLEMENTO ESPECIFICO;185519
2021;1300010000;1300;01;71H;15000;1;0101;PERSONAL FUNCIONARIO;8286
2021;1300010000;1300;01;71H;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);129636
2021;1300010000;1300;01;71H;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;10000
2021;1300010000;1300;01;71H;22604;2;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;36000
2021;1300010000;1300;01;71H;22606;2;0101;REUNIONES, CONFERENCIAS Y CURSOS;45000
2021;1300010000;1300;01;71H;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;100000
2021;1300010000;1300;01;71H;78600;7;0101;APOYO A LAS ACTIVIDADES DE LOS GRUPOS DE DESARROLLO RURAL;200000
2021;1300010000;1300;01;71P;10000;1;0101;RETRIBUCIONES DINERARIAS;62388
2021;1300010000;1300;01;71P;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);159281
2021;1300010000;1300;01;71P;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);252113
2021;1300010000;1300;01;71P;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);118001
2021;1300010000;1300;01;71P;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);101550
2021;1300010000;1300;01;71P;12100;1;0101;COMPLEMENTO DE DESTINO;349670
2021;1300010000;1300;01;71P;12101;1;0101;COMPLEMENTO ESPECIFICO;590280
2021;1300010000;1300;01;71P;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);2874
2021;1300010000;1300;01;71P;15000;1;0101;PERSONAL FUNCIONARIO;26928
2021;1300010000;1300;01;71P;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);414090
2021;1300010000;1300;01;71P;44200;4;0101;FOMENTO DE OTROS ENTES PUBLICOS EN MATERIA DE ACTIVIDADES PESQUERAS;192108
2021;1300010000;1300;01;71P;47300;4;0101;A EMPRESAS PRIVADAS;1500000
2021;1300010000;1300;01;71P;48300;4;0101;FOMENTO EN MATERIA DE ACTIVIDADES PESQUERAS;501033
2021;1300020000;1300;02;12M;10000;1;0101;RETRIBUCIONES DINERARIAS;415462
2021;1300020000;1300;02;12M;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);4571370
2021;1300020000;1300;02;12M;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);4215890
2021;1300020000;1300;02;12M;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);12347214
2021;1300020000;1300;02;12M;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);581937
2021;1300020000;1300;02;12M;12004;1;0101;SUELDOS PERSONAL DE AGRUP.PROFES.(ADMON. GENERAL);16666
2021;1300020000;1300;02;12M;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);5291068
2021;1300020000;1300;02;12M;12100;1;0101;COMPLEMENTO DE DESTINO;12283879
2021;1300020000;1300;02;12M;12101;1;0101;COMPLEMENTO ESPECIFICO;20577632
2021;1300020000;1300;02;12M;12109;1;0101;OTROS COMPLEMENTOS;11909
2021;1300020000;1300;02;12M;12110;1;0101;DIFERENCIAS RETRIBUTIVAS POR SENTENCIA(ADMON.GRAL);135589
2021;1300020000;1300;02;12M;13000;1;0101;SALARIOS GRUPO I;318471
2021;1300020000;1300;02;12M;13001;1;0101;SALARIOS GRUPO II;995778
2021;1300020000;1300;02;12M;13002;1;0101;SALARIOS GRUPO III;2333038
2021;1300020000;1300;02;12M;13003;1;0101;SALARIOS GRUPO IV;1344033
2021;1300020000;1300;02;12M;13004;1;0101;SALARIOS GRUPO V;1614982
2021;1300020000;1300;02;12M;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);1732617
2021;1300020000;1300;02;12M;13100;1;0101;COMPLEMENTO DE CATEGORIA;3616659
2021;1300020000;1300;02;12M;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;1905675
2021;1300020000;1300;02;12M;13102;1;0101;COMPLEMENTO DE CONVENIO;2448439
2021;1300020000;1300;02;12M;13109;1;0101;OTROS COMPLEMENTOS;275319
2021;1300020000;1300;02;12M;13110;1;0101;SALARIOS DE TRAMIT. E INDEMNIZ. Y DIF.RETRIB. A.G.;261546
2021;1300020000;1300;02;12M;13500;1;0101;ADMINISTRACIÓN GENERAL;223154
2021;1300020000;1300;02;12M;15000;1;0101;PERSONAL FUNCIONARIO;1246280
2021;1300020000;1300;02;12M;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);158944
2021;1300020000;1300;02;12M;15100;1;0101;POR SERVICIOS EXTRAORDINARIOS;14000
2021;1300020000;1300;02;12M;15101;1;0101;POR GUARDIAS DE INCENDIOS;777406
2021;1300020000;1300;02;12M;15200;1;0101;POR SERVICIOS EXTRAORDINARIOS;5000
2021;1300020000;1300;02;12M;15201;1;0101;POR GUARDIAS DE INCENDIOS;256326
2021;1300020000;1300;02;12M;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);20348811
2021;1300020000;1300;02;12M;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);426475
2021;1300020000;1300;02;12M;16304;1;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);670777
2021;1300020000;1300;02;12M;20200;2;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;1293793
2021;1300020000;1300;02;12M;20300;2;0101;MAQUINARIA;6360
2021;1300020000;1300;02;12M;21000;2;0101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;390000
2021;1300020000;1300;02;12M;21200;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;180000
2021;1300020000;1300;02;12M;21300;2;0101;MAQUINARIA;45000
2021;1300020000;1300;02;12M;21301;2;0101;INSTALACIONES;130000
2021;1300020000;1300;02;12M;21302;2;0101;UTILLAJE;10000
2021;1300020000;1300;02;12M;21400;2;0101;ELEMENTOS DE TRANSPORTE;800000
2021;1300020000;1300;02;12M;21500;2;0101;MOBILIARIO Y ENSERES;35000
2021;1300020000;1300;02;12M;21600;2;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;12000
2021;1300020000;1300;02;12M;22000;2;0101;ORDINARIO NO INVENTARIABLE;400000
2021;1300020000;1300;02;12M;22001;2;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;20000
2021;1300020000;1300;02;12M;22002;2;0101;MATERIAL INFORMATICO NO INVENTARIABLE;100000
2021;1300020000;1300;02;12M;22100;2;0101;ENERGIA ELECTRICA;55000
2021;1300020000;1300;02;12M;22101;2;0101;AGUA;49000
2021;1300020000;1300;02;12M;22102;2;0101;GAS;15000
2021;1300020000;1300;02;12M;22103;2;0101;COMBUSTIBLE;934427
2021;1300020000;1300;02;12M;22104;2;0101;VESTUARIO;360000
2021;1300020000;1300;02;12M;22106;2;0101;PRODUCTOS FARMACEUTICOS;4600
2021;1300020000;1300;02;12M;22108;2;0101;MATERIAL SANITARIO;1000
2021;1300020000;1300;02;12M;22109;2;0101;OTROS SUMINISTROS;360000
2021;1300020000;1300;02;12M;22114;2;0101;MAT. DE LIMPIEZA, ASEO, PROD. LAVANDERIA Y SIMILAR;9000
2021;1300020000;1300;02;12M;22115;2;0101;MATERIAL Y MENAJE DE HOSTELERIA;1000
2021;1300020000;1300;02;12M;22201;2;0101;POSTALES Y MENSAJERIA;500000
2021;1300020000;1300;02;12M;22302;2;0101;ENTES PRIVADOS;30000
2021;1300020000;1300;02;12M;22309;2;0101;OTROS;20000
2021;1300020000;1300;02;12M;22409;2;0101;OTROS RIESGOS;300
2021;1300020000;1300;02;12M;22500;2;0101;ESTATALES;4000
2021;1300020000;1300;02;12M;22501;2;0101;LOCALES;510000
2021;1300020000;1300;02;12M;22502;2;0101;AUTONOMICOS;150
2021;1300020000;1300;02;12M;22509;2;0101;OTROS;300
2021;1300020000;1300;02;12M;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;20000
2021;1300020000;1300;02;12M;22603;2;0101;JURIDICOS Y CONTENCIOSOS;90000
2021;1300020000;1300;02;12M;22606;2;0101;REUNIONES, CONFERENCIAS Y CURSOS;30000
2021;1300020000;1300;02;12M;22608;2;0101;PREMIOS, CONCURSOS Y CERTAMENES;3500
2021;1300020000;1300;02;12M;22609;2;0101;OTROS;4800
2021;1300020000;1300;02;12M;22610;2;0101;FORMACION Y CAPACITACION AMBIENTAL;20000
2021;1300020000;1300;02;12M;22700;2;0101;LIMPIEZA Y ASEO;900000
2021;1300020000;1300;02;12M;22701;2;0101;SEGURIDAD;305000
2021;1300020000;1300;02;12M;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;30000
2021;1300020000;1300;02;12M;22709;2;0101;OTROS;43000
2021;1300020000;1300;02;12M;22711;2;0101;LAVANDERIA;5000
2021;1300020000;1300;02;12M;23000;2;0101;DIETAS;280000
2021;1300020000;1300;02;12M;23100;2;0101;LOCOMOCION;20000
2021;1300020000;1300;02;12M;23300;2;0101;OTRAS INDEMNIZACIONES;10000
2021;1300020000;1300;02;12M;65300;6;0101;MAQUINARIA;65000
2021;1300020000;1300;02;12M;65500;6;0101;MOBILIARIO Y ENSERES;62700
2021;1300020000;1300;02;12M;66200;6;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;223962
2021;1300020000;1300;02;12M;66500;6;0101;MOBILIARIO Y ENSERES;74470
2021;1300020000;1300;02;44B;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);222994
2021;1300020000;1300;02;44B;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);1064477
2021;1300020000;1300;02;44B;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);386186
2021;1300020000;1300;02;44B;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093
2021;1300020000;1300;02;44B;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);329147
2021;1300020000;1300;02;44B;12100;1;0101;COMPLEMENTO DE DESTINO;1042966
2021;1300020000;1300;02;44B;12101;1;0101;COMPLEMENTO ESPECIFICO;1755112
2021;1300020000;1300;02;44B;13001;1;0101;SALARIOS GRUPO II;14225
2021;1300020000;1300;02;44B;13002;1;0101;SALARIOS GRUPO III;212094
2021;1300020000;1300;02;44B;13003;1;0101;SALARIOS GRUPO IV;8671
2021;1300020000;1300;02;44B;13004;1;0101;SALARIOS GRUPO V;15833
2021;1300020000;1300;02;44B;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);87703
2021;1300020000;1300;02;44B;13100;1;0101;COMPLEMENTO DE CATEGORIA;140553
2021;1300020000;1300;02;44B;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;76950
2021;1300020000;1300;02;44B;13102;1;0101;COMPLEMENTO DE CONVENIO;91624
2021;1300020000;1300;02;44B;13109;1;0101;OTROS COMPLEMENTOS;4525
2021;1300020000;1300;02;44B;15000;1;0101;PERSONAL FUNCIONARIO;87688
2021;1300020000;1300;02;44B;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);5711
2021;1300020000;1300;02;44B;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1419621
2021;1300020000;1300;02;44B;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);24239
2021;1300020000;1300;02;44E;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);653053
2021;1300020000;1300;02;44E;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);1190534
2021;1300020000;1300;02;44E;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);536369
2021;1300020000;1300;02;44E;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);505616
2021;1300020000;1300;02;44E;12100;1;0101;COMPLEMENTO DE DESTINO;1519782
2021;1300020000;1300;02;44E;12101;1;0101;COMPLEMENTO ESPECIFICO;2617119
2021;1300020000;1300;02;44E;15000;1;0101;PERSONAL FUNCIONARIO;121521
2021;1300020000;1300;02;44E;15101;1;0101;POR GUARDIAS DE INCENDIOS;504843
2021;1300020000;1300;02;44E;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1963838
2021;1300020000;1300;02;44E;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);71416
2021;1300020000;1300;02;51D;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);557484
2021;1300020000;1300;02;51D;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);1134509
2021;1300020000;1300;02;51D;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);976192
2021;1300020000;1300;02;51D;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);127299
2021;1300020000;1300;02;51D;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);515087
2021;1300020000;1300;02;51D;12100;1;0101;COMPLEMENTO DE DESTINO;1706256
2021;1300020000;1300;02;51D;12101;1;0101;COMPLEMENTO ESPECIFICO;2851657
2021;1300020000;1300;02;51D;13002;1;0101;SALARIOS GRUPO III;360560
2021;1300020000;1300;02;51D;13003;1;0101;SALARIOS GRUPO IV;156081
2021;1300020000;1300;02;51D;13004;1;0101;SALARIOS GRUPO V;158332
2021;1300020000;1300;02;51D;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);143609
2021;1300020000;1300;02;51D;13100;1;0101;COMPLEMENTO DE CATEGORIA;386189
2021;1300020000;1300;02;51D;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;218245
2021;1300020000;1300;02;51D;13102;1;0101;COMPLEMENTO DE CONVENIO;246963
2021;1300020000;1300;02;51D;13109;1;0101;OTROS COMPLEMENTOS;49283
2021;1300020000;1300;02;51D;13110;1;0101;SALARIOS DE TRAMIT. E INDEMNIZ. Y DIF.RETRIB. A.G.;3162
2021;1300020000;1300;02;51D;15000;1;0101;PERSONAL FUNCIONARIO;152592
2021;1300020000;1300;02;51D;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);17132
2021;1300020000;1300;02;51D;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);2632861
2021;1300020000;1300;02;51D;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);55823
2021;1300020000;1300;02;51D;16304;1;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);137980
2021;1300020000;1300;02;51D;21000;2;0101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;66942
2021;1300020000;1300;02;51D;21200;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;36950
2021;1300020000;1300;02;51D;21300;2;0101;MAQUINARIA;4522
2021;1300020000;1300;02;51D;21301;2;0101;INSTALACIONES;62234
2021;1300020000;1300;02;51D;21302;2;0101;UTILLAJE;4352
2021;1300020000;1300;02;51D;22109;2;0101;OTROS SUMINISTROS;275000
2021;1300020000;1300;02;51D;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;50000
2021;1300020000;1300;02;71P;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);84038
2021;1300020000;1300;02;71P;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);32182
2021;1300020000;1300;02;71P;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);36817
2021;1300020000;1300;02;71P;12100;1;0101;COMPLEMENTO DE DESTINO;78054
2021;1300020000;1300;02;71P;12101;1;0101;COMPLEMENTO ESPECIFICO;131244
2021;1300020000;1300;02;71P;13000;1;0101;SALARIOS GRUPO I;50285
2021;1300020000;1300;02;71P;13001;1;0101;SALARIOS GRUPO II;14225
2021;1300020000;1300;02;71P;13003;1;0101;SALARIOS GRUPO IV;8671
2021;1300020000;1300;02;71P;13004;1;0101;SALARIOS GRUPO V;7917
2021;1300020000;1300;02;71P;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);36607
2021;1300020000;1300;02;71P;13100;1;0101;COMPLEMENTO DE CATEGORIA;37525
2021;1300020000;1300;02;71P;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;19240
2021;1300020000;1300;02;71P;13102;1;0101;COMPLEMENTO DE CONVENIO;30092
2021;1300020000;1300;02;71P;15000;1;0101;PERSONAL FUNCIONARIO;6214
2021;1300020000;1300;02;71P;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);1428
2021;1300020000;1300;02;71P;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);148165
2021;1300030000;1300;03;12M;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);56025
2021;1300030000;1300;03;12M;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);10727
2021;1300030000;1300;03;12M;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);32549
2021;1300030000;1300;03;12M;12100;1;0101;COMPLEMENTO DE DESTINO;42622
2021;1300030000;1300;03;12M;12101;1;0101;COMPLEMENTO ESPECIFICO;75527
2021;1300030000;1300;03;12M;13002;1;0101;SALARIOS GRUPO III;21209
2021;1300030000;1300;03;12M;13003;1;0101;SALARIOS GRUPO IV;8671
2021;1300030000;1300;03;12M;13004;1;0101;SALARIOS GRUPO V;55416
2021;1300030000;1300;03;12M;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);24442
2021;1300030000;1300;03;12M;13100;1;0101;COMPLEMENTO DE CATEGORIA;49414
2021;1300030000;1300;03;12M;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;27028
2021;1300030000;1300;03;12M;13102;1;0101;COMPLEMENTO DE CONVENIO;31445
2021;1300030000;1300;03;12M;13109;1;0101;OTROS COMPLEMENTOS;8346
2021;1300030000;1300;03;12M;13110;1;0101;SALARIOS DE TRAMIT. E INDEMNIZ. Y DIF.RETRIB. A.G.;14815
2021;1300030000;1300;03;12M;13500;1;0101;ADMINISTRACIÓN GENERAL;35527
2021;1300030000;1300;03;12M;15000;1;0101;PERSONAL FUNCIONARIO;3452
2021;1300030000;1300;03;12M;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);2379
2021;1300030000;1300;03;12M;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);135905
2021;1300030000;1300;03;12M;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);10000
2021;1300030000;1300;03;44E;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);95569
2021;1300030000;1300;03;44E;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);490220
2021;1300030000;1300;03;44E;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);193093
2021;1300030000;1300;03;44E;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093
2021;1300030000;1300;03;44E;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);135852
2021;1300030000;1300;03;44E;12100;1;0101;COMPLEMENTO DE DESTINO;498953
2021;1300030000;1300;03;44E;12101;1;0101;COMPLEMENTO ESPECIFICO;876304
2021;1300030000;1300;03;44E;13000;1;0101;SALARIOS GRUPO I;16762
2021;1300030000;1300;03;44E;13002;1;0101;SALARIOS GRUPO III;21209
2021;1300030000;1300;03;44E;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);22007
2021;1300030000;1300;03;44E;13100;1;0101;COMPLEMENTO DE CATEGORIA;19189
2021;1300030000;1300;03;44E;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;8735
2021;1300030000;1300;03;44E;13102;1;0101;COMPLEMENTO DE CONVENIO;13817
2021;1300030000;1300;03;44E;15000;1;0101;PERSONAL FUNCIONARIO;41428
2021;1300030000;1300;03;44E;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);714
2021;1300030000;1300;03;44E;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);665146
2021;1300030000;1300;03;44E;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);32319
2021;1300030000;1300;03;44E;20200;2;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;6000
2021;1300030000;1300;03;44E;20300;2;0101;MAQUINARIA;7000
