EJERCICIO;CENTRO GESTOR;SECCION;SERVICIO;FUNCIONAL;ECONOMICA;CAPITULO;FINANCIACION;DESCRIPCION;IMPORTE
2021;1400010000;1400;01;54A;74122;7;101;FINANCIACION OPERATIVA  INVESTIGACION ALMERIA;4.818.679,00
2021;1400010000;1400;01;54A;74123;7;101;FINANCIACION OPERATIVA INVESTIGACION CADIZ;7.860.305,00
2021;1400010000;1400;01;54A;74124;7;101;FINANCIACION OPERATIVA INVESTIGACION CORDOBA;7.077.197,00
2021;1400010000;1400;01;54A;74125;7;101;FINANCIACION OPERATIVA INVESTIGACION GRANADA;19.669.461,00
2021;1400010000;1400;01;54A;74126;7;101;FINANCIACION OPERATIVA INVESTIGACION HUELVA;4.424.340,00
2021;1400010000;1400;01;54A;74127;7;101;FINANCIACION OPERATIVA INVESTIGACION JAEN;5.594.343,00
2021;1400010000;1400;01;54A;74128;7;101;FINANCIACION OPERATIVA INVESTIGACION MALAGA;12.599.171,00
2021;1400010000;1400;01;54A;74129;7;101;FINANCIACION OPERATIVA INVESTIGACION SEVILLA;22.296.941,00
2021;1400010000;1400;01;54A;74130;7;101;AJUSTE DE LA FINANCIACION OPERATIVA INVESTIGACION;8.320.000,00
2021;1400010000;1400;01;54A;74131;7;101;FINANCIACION OPERATIVA INVESTIGACION PABLO DE OLAVIDE;3.912.952,00
2021;1400010000;1400;01;54A;74132;7;101;FINANCIACION BASICA UNIVERSIDADES ANDALUZAS PARA INVESTIGACION;10.230.000,00
2021;1400010000;1400;01;54A;74132;7;101;FINANCIACION BASICA UNIVERSIDADES ANDALUZAS PARA INVESTIGACION;27.500.000,00
2021;1400010000;1400;01;54A;74201;7;101;PARA INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN;35.276.946,00
2021;1400010000;1400;01;54A;74401;7;101;FUNDACION FIMABIS PARA INFRAESTRUCTURA;161.610,00
2021;1400010000;1400;01;54A;77000;7;101;INNOVACIONES TECNOLOGICAS;15.000,00
2021;1400010000;1400;01;54A;78104;7;101;FUNDACION CTAQUA PARA INFRAESTRUCTURAS;48.966,00
2021;1400010000;1400;01;54A;78105;7;101;FUNDACIÓN ANDALTEC PARA INFRAESTRUCTURAS;95.345,00
2021;1400010000;1400;01;54A;78108;7;101;FUNDACION TECNOVA PARA INFRAESTRUCTURAS;63.683,00
2021;1400010000;1400;01;54A;78109;7;101;FUNDACION MOVEX PARA INFRAESTRUCTURAS;65.645,00
2021;1400010000;1400;01;54A;78203;7;101;PARA INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN;3.036.134,00
2021;1400010000;1400;01;54A;78903;7;101;A LA COMISIÓN FULBRIGHT PARA PROGRAMA FULBRIGHT;522.531,00
2021;1400010000;1400;01;54A;91102;9;101;PRÉSTAMOS DEL FONDO DE FINANC.A CA O SIMILARES AGE;39.061.379,00
2021;1400010000;1400;01;61B;10000;1;101;RETRIBUCIONES DINERARIAS;127.026,00
2021;1400010000;1400;01;61B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);207.066,00
2021;1400010000;1400;01;61B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);98.044,00
2021;1400010000;1400;01;61B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);85.819,00
2021;1400010000;1400;01;61B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);97.308,00
2021;1400010000;1400;01;61B;12100;1;101;COMPLEMENTO DE DESTINO;270.421,00
2021;1400010000;1400;01;61B;12101;1;101;COMPLEMENTO ESPECIFICO;491.488,00
2021;1400010000;1400;01;61B;15000;1;101;PERSONAL FUNCIONARIO;19.333,00
2021;1400010000;1400;01;61B;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);372.615,00
2021;1400010000;1400;01;61B;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);7.995,00
2021;1400010000;1400;01;61B;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;22.500,00
2021;1400010000;1400;01;61B;23000;2;101;DIETAS;3.618,00
2021;1400010000;1400;01;61B;23100;2;101;LOCOMOCION;4.341,00
2021;1400010000;1400;01;61B;41101;4;101;AL INSTITUTO DE ESTADISTICA Y CARTOGRAFIA DE ANDALUCIA;6.112.106,00
2021;1400010000;1400;01;61B;44107;4;101;APOYO INICIATIVAS;30.000,00
2021;1400010000;1400;01;61B;48503;4;101;A LA CEA PARA FOMENTO CULTURA EMPRENDEDORA;1.050.000,00
2021;1400010000;1400;01;61B;48900;4;101;FOMENTO DE LA ACTIVIDAD ECONÓMICA;210.938,00
2021;1400010000;1400;01;61B;60900;6;101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;60.000,00
2021;1400010000;1400;01;61B;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;6.000,00
2021;1400010000;1400;01;61B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;298.188,00
2021;1400010000;1400;01;61B;66905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;6.000,00
2021;1400010000;1400;01;61B;71101;7;101;AL INSTITUTO DE ESTADISTICA Y CARTOGRAFIA DE ANDALUCIA;1.565.056,00
2021;1400010000;1400;01;72A;10000;1;101;RETRIBUCIONES DINERARIAS;127.026,00
2021;1400010000;1400;01;72A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);334.491,00
2021;1400010000;1400;01;72A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);28.013,00
2021;1400010000;1400;01;72A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);64.364,00
2021;1400010000;1400;01;72A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);164.590,00
2021;1400010000;1400;01;72A;12100;1;101;COMPLEMENTO DE DESTINO;304.046,00
2021;1400010000;1400;01;72A;12101;1;101;COMPLEMENTO ESPECIFICO;560.436,00
2021;1400010000;1400;01;72A;12109;1;101;OTROS COMPLEMENTOS;4.711,00
2021;1400010000;1400;01;72A;15000;1;101;PERSONAL FUNCIONARIO;20.023,00
2021;1400010000;1400;01;72A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);531.094,00
2021;1400010000;1400;01;72A;22611;2;101;CUOTAS PARTICIP. ENT.Y ORG. NACIONALES E INTERNAC.;2.500,00
2021;1400010000;1400;01;72A;44154;4;101;CÁTEDRAS ANDALUCÍA EMPRENDE;25.000,00
2021;1400010000;1400;01;72A;44301;4;101;PARQUE CIENTÍFICO Y TECNOLÓGICO CARTUJA, S.A. GASTOS DE FUNCIONAMIENTO;899.386,00
2021;1400010000;1400;01;72A;44404;4;101;F.P.A. PARQUE TECNOL. CIENC. SALUD GRANADA PARA GASTOS FUNCIONAMIENTO;531.000,00
2021;1400010000;1400;01;72A;48008;4;101;APORTACIÓN FUNDACIONAL NO INICIAL COTEC;60.000,00
2021;1400010000;1400;01;72A;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;488.580,00
2021;1400010000;1400;01;72A;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;544.151,00
2021;1400010000;1400;01;72A;60906;6;101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;80.000,00
2021;1400010000;1400;01;72A;60909;6;101;OTRO INMOVILIZADO INMATERIAL;3.106.447,00
2021;1400010000;1400;01;72A;60909;6;101;OTRO INMOVILIZADO INMATERIAL;1.038.350,00
2021;1400010000;1400;01;72A;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;98.475,00
2021;1400010000;1400;01;72A;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;685.998,00
2021;1400010000;1400;01;72A;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;3.466.865,00
2021;1400010000;1400;01;72A;66602;6;101;ADQUISICIÓN DE EQUIPOS DE TRASMISIONES DE DATOS;90.000,00
2021;1400010000;1400;01;72A;70201;7;101;AL INTA PARA DESARROLLO DE DRONES;500.000,00
2021;1400010000;1400;01;72A;74404;7;101;F.P.A. PARQUE TECN. CC. SALUD GRANADA GASTOS AMORTIZACIÓN CRÉD. INMOV;1.633.334,00
2021;1400010000;1400;01;72A;76001;7;101;DESARROLLO DE CIUDADES Y TERRITORIOS INTELIGENTES;775.000,00
2021;1400010000;1400;01;72A;77002;7;101;APOYO AL EMPRENDIMIENTO START-UP;150.000,00
2021;1400010000;1400;01;72A;77003;7;101;APOYO A LA INTERNACIONALIZACIÓN DE PYMES DEL SECTOR TIC;150.000,00
2021;1400010000;1400;01;73B;10000;1;101;RETRIBUCIONES DINERARIAS;64.638,00
2021;1400010000;1400;01;73B;22602;2;101;INFORMACION, DIVULGACION Y PUBLICIDAD;13.000,00
2021;1400010000;1400;01;73B;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;60.000,00
2021;1400010000;1400;01;73B;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;230.000,00
2021;1400010000;1400;01;73B;22709;2;101;OTROS;10.000,00
2021;1400010000;1400;01;73B;60000;6;101;DE USO GENERAL;47.000,00
2021;1400010000;1400;01;73B;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;100.000,00
2021;1400010000;1400;01;73B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;810.000,00
2021;1400010000;1400;01;73B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;1.200.000,00
2021;1400010000;1400;01;73B;66000;6;101;DE USO GENERAL;163.000,00
2021;1400010000;1400;01;76A;10000;1;101;RETRIBUCIONES DINERARIAS;62.388,00
2021;1400010000;1400;01;76A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);238.922,00
2021;1400010000;1400;01;76A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);196.088,00
2021;1400010000;1400;01;76A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);193.093,00
2021;1400010000;1400;01;76A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);122.724,00
2021;1400010000;1400;01;76A;12100;1;101;COMPLEMENTO DE DESTINO;409.893,00
2021;1400010000;1400;01;76A;12101;1;101;COMPLEMENTO ESPECIFICO;734.656,00
2021;1400010000;1400;01;76A;12109;1;101;OTROS COMPLEMENTOS;2.526,00
2021;1400010000;1400;01;76A;15000;1;101;PERSONAL FUNCIONARIO;32.452,00
2021;1400010000;1400;01;76A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);522.898,00
2021;1400010000;1400;01;76A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);10.624,00
2021;1400010000;1400;01;76A;22602;2;101;INFORMACION, DIVULGACION Y PUBLICIDAD;40.000,00
2021;1400010000;1400;01;76A;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;75.000,00
2021;1400010000;1400;01;76A;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;60.500,00
2021;1400010000;1400;01;76A;23404;2;101;CONSEJO ANDALUZ DE COMERCIO;22.500,00
2021;1400010000;1400;01;76A;44802;4;101;A LA CÁM. COMERC. DE ALMERÍA PARA FUNCIONES PÚBL.-ADMINISTR.;142.407,00
2021;1400010000;1400;01;76A;44803;4;101;A LA CÁM. COMERC. DE CÁDIZ PARA FUNCIONES PÚBL.-ADMINISTR.;142.407,00
2021;1400010000;1400;01;76A;44804;4;101;A LA CÁM. COMERC. DE CÓRDOBA PARA FUNCIONES PÚBL.-ADMINISTR.;142.407,00
2021;1400010000;1400;01;76A;44805;4;101;A LA CÁM. COMERC. DE GRANADA PARA FUNCIONES PÚBL.-ADMINISTR.;142.407,00
2021;1400010000;1400;01;76A;44806;4;101;A LA CÁM. COMERC. DE HUELVA PARA FUNCIONES PÚBL.-ADMINISTR.;142.407,00
2021;1400010000;1400;01;76A;44807;4;101;A LA CÁM. COMERC. DE MÁLAGA PARA FUNCIONES PÚBL.-ADMINISTR.;235.673,00
2021;1400010000;1400;01;76A;44808;4;101;A LA CÁM. COMERC. DE SEVILLA PARA FUNCIONES PÚBL.-ADMINISTR.;235.673,00
2021;1400010000;1400;01;76A;44809;4;101;A LA CÁM. COMERC. CAMPO DE GIBRALTAR PARA FUNCIONES PÚBL.-ADMINISTR.;85.244,00
2021;1400010000;1400;01;76A;44810;4;101;A LA CÁM. COMERC. DE JEREZ PARA FUNCIONES PÚBL.-ADMINISTR.;85.244,00
2021;1400010000;1400;01;76A;44811;4;101;A LA CÁM. COMERC. DE MOTRIL PARA FUNCIONES PÚBL.-ADMINISTR.;30.086,00
2021;1400010000;1400;01;76A;44812;4;101;A LA CÁM. COMERC. DE AYAMONTE PARA FUNCIONES PÚBL.-ADMINISTR.;30.086,00
2021;1400010000;1400;01;76A;44813;4;101;A LA CÁM. COMERC. DE ANDÚJAR PARA FUNCIONES PÚBL.-ADMINISTR.;50.143,00
2021;1400010000;1400;01;76A;44814;4;101;A LA CÁM. COMERC. DE LINARES PARA FUNCIONES PÚBL.-ADMINISTR.;50.143,00
2021;1400010000;1400;01;76A;44815;4;101;A CONSEJ. AND. CÁMARAS OFIC. COMERC. PARA FUNCIONES PÚBL.-ADMINISTR.;235.673,00
2021;1400010000;1400;01;76A;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;396.153,00
2021;1400010000;1400;01;76A;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;358.258,00
2021;1400010000;1400;01;76A;60906;6;101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;50.000,00
2021;1400010000;1400;01;76A;60909;6;101;OTRO INMOVILIZADO INMATERIAL;600.000,00
2021;1400010000;1400;01;76A;60909;6;101;OTRO INMOVILIZADO INMATERIAL;279.615,00
2021;1400010000;1400;01;76A;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;114.144,00
2021;1400010000;1400;01;76A;61150;6;101;A EMPRESA DE TRANSFORMACIÓN AGRARIA S.A.;1.745.075,00
2021;1400010000;1400;01;76A;66602;6;101;ADQUISICIÓN DE EQUIPOS DE TRASMISIONES DE DATOS;90.000,00
2021;1400010000;1400;01;76A;76401;7;101;FOMENTO SECTOR COMERCIAL Y ARTESANAL;3.000.000,00
2021;1400010000;1400;01;76A;78403;7;101;FOMENTO COOPERACION EMPRESARIAL;2.500.000,00
2021;1400020000;1400;02;12N;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);286.706,00
2021;1400020000;1400;02;12N;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);629.148,00
2021;1400020000;1400;02;12N;12100;1;101;COMPLEMENTO DE DESTINO;219.121,00
2021;1400020000;1400;02;12N;12101;1;101;COMPLEMENTO ESPECIFICO;430.729,00
2021;1400020000;1400;02;12N;13001;1;101;SALARIOS GRUPO II;14.225,00
2021;1400020000;1400;02;12N;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);282.550,00
2021;1400020000;1400;02;12N;13100;1;101;COMPLEMENTO DE CATEGORIA;6.340,00
2021;1400020000;1400;02;12N;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;3.320,00
2021;1400020000;1400;02;12N;13102;1;101;COMPLEMENTO DE CONVENIO;5.603,00
2021;1400020000;1400;02;12N;13500;1;101;ADMINISTRACIÓN GENERAL;40.114,00
2021;1400020000;1400;02;12N;15000;1;101;PERSONAL FUNCIONARIO;12.428,00
2021;1400020000;1400;02;12N;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);238
2021;1400020000;1400;02;12N;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);274.039,00
2021;1400020000;1400;02;12N;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);11.093,00
2021;1400020000;1400;02;72A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);350.419,00
2021;1400020000;1400;02;72A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);308.138,00
2021;1400020000;1400;02;72A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);289.639,00
2021;1400020000;1400;02;72A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);201.335,00
2021;1400020000;1400;02;72A;12100;1;101;COMPLEMENTO DE DESTINO;571.630,00
2021;1400020000;1400;02;72A;12101;1;101;COMPLEMENTO ESPECIFICO;995.000,00
2021;1400020000;1400;02;72A;12800;1;101;PERS.FUNC.INTERINO EX.AC.TAREAS O EJ.PROG.TEMPORAL;4.500,00
2021;1400020000;1400;02;72A;15000;1;101;PERSONAL FUNCIONARIO;49.023,00
2021;1400020000;1400;02;72A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);667.878,00
2021;1400020000;1400;02;72A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);15.780,00
2021;1400020000;1400;02;76A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);270.778,00
2021;1400020000;1400;02;76A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);392.176,00
2021;1400020000;1400;02;76A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);439.823,00
2021;1400020000;1400;02;76A;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);27.278,00
2021;1400020000;1400;02;76A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);278.575,00
2021;1400020000;1400;02;76A;12100;1;101;COMPLEMENTO DE DESTINO;704.968,00
2021;1400020000;1400;02;76A;12101;1;101;COMPLEMENTO ESPECIFICO;1.195.685,00
2021;1400020000;1400;02;76A;12109;1;101;OTROS COMPLEMENTOS;2.850,00
2021;1400020000;1400;02;76A;13002;1;101;SALARIOS GRUPO III;21.209,00
2021;1400020000;1400;02;76A;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);6.130,00
2021;1400020000;1400;02;76A;13100;1;101;COMPLEMENTO DE CATEGORIA;11.997,00
2021;1400020000;1400;02;76A;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;6.935,00
2021;1400020000;1400;02;76A;13102;1;101;COMPLEMENTO DE CONVENIO;7.696,00
2021;1400020000;1400;02;76A;15000;1;101;PERSONAL FUNCIONARIO;61.451,00
2021;1400020000;1400;02;76A;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);476
2021;1400020000;1400;02;76A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);779.333,00
2021;1400020000;1400;02;76A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);11.093,00
2021;1400040000;1400;04;42J;44100;4;101;BONIFICACIÓN POR RENDIMIENTO;41.400.000,00
2021;1400040000;1400;04;42J;44101;4;101;PROGRAMA DE MOVILIDAD PARA MÁSTERES DE EXCELENCIA;1.500.000,00
2021;1400040000;1400;04;42J;44103;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE ALMERIA;38.312.655,00
2021;1400040000;1400;04;42J;44104;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE CADIZ;62.601.830,00
2021;1400040000;1400;04;42J;44105;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE CORDOBA;56.334.570,00
2021;1400040000;1400;04;42J;44106;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE GRANADA;156.836.713,00
2021;1400040000;1400;04;42J;44107;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE HUELVA;35.171.239,00
2021;1400040000;1400;04;42J;44108;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE JAEN;44.468.217,00
2021;1400040000;1400;04;42J;44109;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE MALAGA;100.271.952,00
2021;1400040000;1400;04;42J;44110;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD PABLO DE OLAVIDE;31.188.452,00
2021;1400040000;1400;04;42J;44111;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIVERSIDAD DE SEVILLA;177.675.798,00
2021;1400040000;1400;04;42J;44112;4;101;FINANCIACION OPERATIVA ESTRUCTURAL UNIV. INTERNACIONAL DE ANDALUCIA;12.089.292,00
2021;1400040000;1400;04;42J;44113;4;101;PARA EL AJUSTE DE LA FINANCIACION OPERATIVA ESTRUCTURAL;63.520.365,00
2021;1400040000;1400;04;42J;44125;4;101;ACTUALIZACIÓN RETRIBUCIONES LEGISLACIÓN BÁSICA ESTATAL;12.393.230,00
2021;1400040000;1400;04;42J;44143;4;101;APOYO A LOS CONSEJOS SOCIALES;1.000.000,00
2021;1400040000;1400;04;42J;44144;4;101;APOYO A PRÁCTICAS EN EMPRESAS Y EMPRENDIMIENTO;4.500.000,00
2021;1400040000;1400;04;42J;44145;4;101;APOYO A LA INTERNACIONALIZACIÓN;12.919.992,00
2021;1400040000;1400;04;42J;44146;4;101;APOYO A PROGRAMAS ESTUDIANTILES;3.325.000,00
2021;1400040000;1400;04;42J;44150;4;101;APOYO A EXTENSION UNIVERSITARIA;1.190.000,00
2021;1400040000;1400;04;42J;44152;4;101;APOYO ACTIVIDAD INSTITUCIONAL, COORD. UNIVERSITARIA Y PLANES EXCELENC.;20.798.924,00
2021;1400040000;1400;04;42J;44153;4;101;APOYO ESPACIO IBEROAMERICANO DEL CONOCIMIENTO;1.000.000,00
2021;1400040000;1400;04;42J;74112;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE ALMERIA;26.842.957,00
2021;1400040000;1400;04;42J;74113;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE CADIZ;43.810.099,00
2021;1400040000;1400;04;42J;74114;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE CORDOBA;39.448.041,00
2021;1400040000;1400;04;42J;74115;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE GRANADA;109.557.683,00
2021;1400040000;1400;04;42J;74116;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE HUELVA;24.662.503,00
2021;1400040000;1400;04;42J;74117;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE JAEN;31.184.032,00
2021;1400040000;1400;04;42J;74118;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE MALAGA;70.252.897,00
2021;1400040000;1400;04;42J;74119;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD DE SEVILLA;124.279.494,00
2021;1400040000;1400;04;42J;74120;7;101;FINANCIACION OPERATIVA INVESTIGACION UNIVERSIDAD PABLO DE OLAVIDE;21.794.492,00
2021;1400040000;1400;04;42J;74121;7;101;FINANCIACIÓN BÁSICA  DE INVERSIONES;11.382.614,00
2021;1400040000;1400;04;54A;20200;2;101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;93.000,00
2021;1400040000;1400;04;54A;21200;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;35.000,00
2021;1400040000;1400;04;54A;21300;2;101;MAQUINARIA;592
2021;1400040000;1400;04;54A;21600;2;101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;35.000,00
2021;1400040000;1400;04;54A;22000;2;101;ORDINARIO NO INVENTARIABLE;6.000,00
2021;1400040000;1400;04;54A;22002;2;101;MATERIAL INFORMATICO NO INVENTARIABLE;8.000,00
2021;1400040000;1400;04;54A;22101;2;101;AGUA;7.000,00
2021;1400040000;1400;04;54A;22103;2;101;COMBUSTIBLE;500
2021;1400040000;1400;04;54A;22109;2;101;OTROS SUMINISTROS;10.000,00
2021;1400040000;1400;04;54A;22200;2;101;TELEFONICAS;8.000,00
2021;1400040000;1400;04;54A;22204;2;101;SERVICIOS DE ACCESO A DATOS Y COMUN.TRONCALES INF.;75.000,00
2021;1400040000;1400;04;54A;22700;2;101;LIMPIEZA Y ASEO;56.205,00
2021;1400040000;1400;04;54A;22701;2;101;SEGURIDAD;260.095,00
2021;1400040000;1400;04;54A;23000;2;101;DIETAS;3.000,00
2021;1400040000;1400;04;54A;23100;2;101;LOCOMOCION;2.000,00
2021;1400040000;1400;04;54A;48000;4;101;BECAS CICA;40.000,00
2021;1400040000;1400;04;54A;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;1.564.000,00
2021;1400040000;1400;04;54A;66700;6;101;BIENES DESTINADOS AL USO GENERAL;15.000,00
2021;1400130000;1400;13;12N;41302;4;13OP22010203;A LA AGENCIA DE INNOVACIÓN Y DESARROLLO DE ANDALUCÍA (IDEA);72.517,00
2021;1400130000;1400;13;54A;41301;4;13OP19010110;A LA AGENCIA ANDALUZA DEL CONOCIMIENTO;10.129,00
2021;1400130000;1400;13;54A;41301;4;13OP22010201;A LA AGENCIA ANDALUZA DEL CONOCIMIENTO;10.350,00
2021;1400130000;1400;13;54A;41301;4;13OP22010202;A LA AGENCIA ANDALUZA DEL CONOCIMIENTO;67.940,00
2021;1400130000;1400;13;73B;23000;2;13OP18030510;DIETAS;1.750,00
2021;1400130000;1400;13;73B;23100;2;13OP18030510;LOCOMOCION;1.750,00
2021;1400160000;1400;16;54A;60909;6;16D2A01121E3;OTRO INMOVILIZADO INMATERIAL;147.761,00
2021;1400160000;1400;16;54A;70301;7;16D1113102E3;CONTRATACIÓN PERSONAL INVESTIG. POSDOCTORAL EN CC.PP. DE INVESTIGACIÓN;1.748.686,00
2021;1400160000;1400;16;54A;70301;7;16D2524103E3;CONTRAT. JÓV. INVESTIG. Y PERS. TÉCN. DE APOYO EN CC.PP. DE INVESTIG.;2.640.235,00
2021;1400160000;1400;16;54A;74101;7;16D1113102E3;CONTRATACIÓN PERSONAL INVESTIGADOR POSTDOCTORAL;10.492.116,00
2021;1400160000;1400;16;54A;74111;7;16D2124103E3;UNIVERSIDAD ALMERÍA JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;1.311.000,00
2021;1400160000;1400;16;54A;74112;7;16D2124103E3;UNIVERSIDAD CÁDIZ JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;1.725.000,00
2021;1400160000;1400;16;54A;74113;7;16D2124103E3;UNIVERSIDAD CÓRDOBA JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;2.254.000,00
2021;1400160000;1400;16;54A;74114;7;16D2124103E3;UNIVERSIDAD GRANADA JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;6.187.000,00
2021;1400160000;1400;16;54A;74115;7;16D2124103E3;UNIVERSIDAD HUELVA JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;920.000,00
2021;1400160000;1400;16;54A;74116;7;16D2124103E3;UNIVERSIDAD JAÉN JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;1.219.000,00
2021;1400160000;1400;16;54A;74117;7;16D2124103E3;UNIVERSIDAD MÁLAGA JÓVENES INVESTIG. Y PERSONAL TÉCNICO POEJ;2.852.000,00
